id;celda;fecha_hora;pot_activa;pot_reactiva
447139968;SM03;22/01/2025 05:30;0;0
447140004;SM03;22/01/2025 14:30;0;0
447140115;SM04;22/01/2025 18:15;0;0
447140125;SM04;22/01/2025 20:45;0;0
447578723;SM04;23/01/2025 14:15;0;0
448017169;SM03;24/01/2025 02:45;0;0
448017179;SM03;24/01/2025 05:15;0;0
448017211;SM03;24/01/2025 13:15;0;0
448017261;SM04;24/01/2025 01:45;0;0
448455796;SM03;25/01/2025 03:30;0;0
445824140;SM03;19/01/2025 13:45;0;0
445824151;SM03;19/01/2025 16:30;0;0
445824227;SM04;19/01/2025 11:30;0;0
445824245;SM04;19/01/2025 16:00;0;0
446262781;SM03;20/01/2025 18:00;0;0
446262803;SM03;20/01/2025 23:30;0;0
446262815;SM04;20/01/2025 02:30;0;0
446262835;SM04;20/01/2025 07:30;0;0
446701337;SM03;21/01/2025 01:00;0;0
446701375;SM03;21/01/2025 10:30;0;0
446701457;SM04;21/01/2025 07:00;0;0
446701515;SM04;21/01/2025 21:30;0;0
444946837;SM03;17/01/2025 00:00;0;0
444947020;SM04;17/01/2025 21:45;0;0
445385640;SM04;18/01/2025 20:45;0;0
445385652;SM04;18/01/2025 23:45;0;0
503080030;SM04;26/06/2025 14:00;-1.478;0.282
501664353;SM03;23/06/2025 14:00;3.66;0.396
501666499;SM04;23/06/2025 22:30;-1.176;0.246
501666440;SM04;23/06/2025 07:45;-1.468;0.199
502135697;SM03;24/06/2025 03:00;2.356;-0.14
502135761;SM03;24/06/2025 19:00;5.175;0.582
502135778;SM03;24/06/2025 23:15;3.603;0.158
502137865;SM04;24/06/2025 17:00;-1.419;0.222
500722037;SM03;21/06/2025 12:45;4.032;0.527
500724184;SM04;21/06/2025 21:30;-0.824;0.256
500724189;SM04;21/06/2025 22:45;-1.071;0.242
500724188;SM04;21/06/2025 22:30;-1.002;0.25
500724117;SM04;21/06/2025 04:45;-1.964;0.003
501195076;SM04;22/06/2025 02:45;-1.885;0.128
501195078;SM04;22/06/2025 03:15;-1.924;0.079
501195110;SM04;22/06/2025 11:15;-1.559;0.184
501195153;SM04;22/06/2025 22:00;-1.071;0.212
501195117;SM04;22/06/2025 13:00;-1.494;0.215
501192971;SM03;22/06/2025 04:30;2.542;-0.14
501195089;SM04;22/06/2025 06:00;-1.869;0.055
499782142;SM03;19/06/2025 08:30;3.483;0.342
499782120;SM03;19/06/2025 03:00;2.369;-0.151
500252624;SM03;20/06/2025 22:30;4.31;0.272
500252584;SM03;20/06/2025 12:15;3.943;0.494
500254674;SM04;20/06/2025 12:00;-1.438;0.285
500254682;SM04;20/06/2025 14:00;-1.434;0.264
500252537;SM03;20/06/2025 00:30;2.897;-0.16
500254664;SM04;20/06/2025 09:30;-1.795;0.213
497884915;SM03;15/06/2025 12:15;3.391;0.054
497886994;SM04;15/06/2025 04:00;-2.289;0.073
497887000;SM04;15/06/2025 05:30;-2.892;0.023
497887060;SM04;15/06/2025 20:30;-0.884;0.296
498359052;SM03;16/06/2025 10:30;3.689;0.495
498359047;SM03;16/06/2025 09:15;3.399;0.08
498359018;SM03;16/06/2025 02:00;2.395;-0.429
498361173;SM04;16/06/2025 12:45;-2.375;0.001
498835430;SM04;17/06/2025 23:45;-1.68;0.167
498833259;SM03;17/06/2025 09:00;3.581;0.52
498833277;SM03;17/06/2025 13:30;3.804;0.463
498833278;SM03;17/06/2025 13:45;3.785;0.448
498833289;SM03;17/06/2025 16:30;3.881;0.531
498835353;SM04;17/06/2025 04:30;-2.051;0.036
438801688;SM03;16/02/2025 17:45;0;0
438801723;SM04;16/02/2025 02:30;0;0
438801734;SM04;16/02/2025 05:15;0;0
439240253;SM03;17/02/2025 03:00;0;0
439240273;SM03;17/02/2025 08:00;0;0
439240313;SM03;17/02/2025 18:00;0;0
439240316;SM03;17/02/2025 18:45;0;0
439240325;SM03;17/02/2025 21:00;0;0
439240401;SM04;17/02/2025 16:00;0;0
439240418;SM04;17/02/2025 20:15;0;0
439240429;SM04;17/02/2025 23:00;0;0
438363010;SM03;15/02/2025 04:15;0;0
438363055;SM03;15/02/2025 15:30;0;0
438363077;SM03;15/02/2025 21:00;0;0
438363099;SM04;15/02/2025 02:30;0;0
438363124;SM04;15/02/2025 08:45;0;0
438363146;SM04;15/02/2025 14:15;0;0
437056595;SM03;12/02/2025 02:00;0;0
437056659;SM03;12/02/2025 18:00;0;0
437056674;SM03;12/02/2025 21:45;0;0
437056730;SM04;12/02/2025 11:45;0;0
437056749;SM04;12/02/2025 16:30;0;0
437495107;SM03;13/02/2025 01:30;0;0
437495148;SM03;13/02/2025 11:45;0;0
436179558;SM03;10/02/2025 02:45;0;0
436179622;SM03;10/02/2025 18:45;0;0
436179626;SM03;10/02/2025 19:45;0;0
436179639;SM03;10/02/2025 23:00;0;0
436618132;SM03;11/02/2025 14:15;0;0
436618176;SM04;11/02/2025 01:15;0;0
436618190;SM04;11/02/2025 04:45;0;0
435302474;SM04;8/02/2025 19:45;0;0
517264114;SM04;26/07/2025 18:00;-0.918;0.254
517261994;SM03;26/07/2025 16:00;3.854;0.49
517738247;SM04;27/07/2025 19:00;-0.088;0.345
516316832;SM04;24/07/2025 01:15;-1.985;-0.052
516316866;SM04;24/07/2025 09:45;-1.632;0.21
516788519;SM03;25/07/2025 06:30;3.036;-0.106
515369231;SM04;22/07/2025 18:45;-0.489;0.283
515840903;SM03;23/07/2025 00:45;2.762;-0.396
514420580;SM03;20/07/2025 22:15;3.966;-0.241
514895961;SM04;21/07/2025 20:45;-0.65;0.293
514895955;SM04;21/07/2025 19:15;-0.482;0.289
513476059;SM04;18/07/2025 10:45;-1.341;0.236
513949440;SM04;19/07/2025 11:30;-1.272;0.236
513949449;SM04;19/07/2025 13:45;-1.285;0.202
512529728;SM04;16/07/2025 15:45;-1.45;0.212
512529729;SM04;16/07/2025 16:00;-1.396;0.235
513002767;SM04;17/07/2025 05:00;-1.944;0.015
513000688;SM03;17/07/2025 13:15;3.569;0.326
513002827;SM04;17/07/2025 20:00;-0.644;-0.052
513002826;SM04;17/07/2025 19:45;-0.65;0.006
490405919;SM04;30/05/2025 21:15;2.408;0.463
490863534;SM03;31/05/2025 17:00;3.923;0.478
490863500;SM03;31/05/2025 08:30;3.47;0.447
490865595;SM04;31/05/2025 04:15;1.412;0.322
490865606;SM04;31/05/2025 07:00;1.482;0.346
490865632;SM04;31/05/2025 13:30;-1.38;0.253
490865583;SM04;31/05/2025 01:15;1.494;0.33
488565120;SM03;26/05/2025 20:15;5.154;0.707
488565044;SM03;26/05/2025 01:15;2.496;-0.439
488565054;SM03;26/05/2025 03:45;2.325;-0.392
488565094;SM03;26/05/2025 13:45;3.477;0.431
489024605;SM03;27/05/2025 01:45;2.645;-0.05
489024691;SM03;27/05/2025 23:15;3.654;0.295
489026756;SM04;27/05/2025 11:30;1.686;0.574
489486393;SM04;28/05/2025 08:30;1.805;0.571
489946214;SM04;29/05/2025 03:45;1.381;0.346
489944114;SM03;29/05/2025 06:45;3.261;0.148
489946219;SM04;29/05/2025 05:00;1.409;0.324
489946244;SM04;29/05/2025 11:15;1.766;0.555
489944177;SM03;29/05/2025 22:30;4.175;0.22
486729228;SM04;22/05/2025 01:00;-1.857;0.206
487186440;SM03;23/05/2025 06:45;2.949;0.228
487186478;SM03;23/05/2025 16:15;3.931;0.52
487188572;SM04;23/05/2025 11:45;-1.425;0.382
487186466;SM03;23/05/2025 13:15;3.895;0.518
487645985;SM03;24/05/2025 04:00;2.582;-0.115
487648164;SM04;24/05/2025 20:45;-0.602;0.319
488107709;SM04;25/05/2025 19:00;-0.488;0.291
488105530;SM03;25/05/2025 02:15;2.682;-0.142
488107672;SM04;25/05/2025 09:45;-1.422;0.248
445385590;SM04;18/01/2025 08:15;0;0
444069763;SM03;15/01/2025 04:45;0;0
444069779;SM03;15/01/2025 08:45;0;0
444069787;SM03;15/01/2025 10:45;0;0
444069793;SM03;15/01/2025 12:15;0;0
444508293;SM03;16/01/2025 18:00;0;0
444508335;SM04;16/01/2025 04:30;0;0
444508390;SM04;16/01/2025 18:15;0;0
444508406;SM04;16/01/2025 22:15;0;0
443193009;SM04;13/01/2025 15:30;0;0
443631393;SM04;14/01/2025 03:30;0;0
442315873;SM03;11/01/2025 17:00;0;0
442315874;SM03;11/01/2025 17:15;0;0
442315944;SM04;11/01/2025 10:45;0;0
442315975;SM04;11/01/2025 18:30;0;0
442754367;SM03;12/01/2025 08:30;0;0
442754430;SM04;12/01/2025 00:15;0;0
442754456;SM04;12/01/2025 06:45;0;0
441438772;SM03;9/01/2025 05:45;0;0
441877337;SM03;10/01/2025 15:00;0;0
441877380;SM04;10/01/2025 01:45;0;0
441877447;SM04;10/01/2025 18:30;0;0
441877452;SM04;10/01/2025 19:45;0;0
441877461;SM04;10/01/2025 22:00;0;0
440561775;SM03;7/01/2025 19:45;0;0
440561752;SM03;7/01/2025 14:00;0;0
493625268;SM03;6/06/2025 03:45;2.337;-0.229
493627377;SM04;6/06/2025 03:00;-2.12;0.012
493627398;SM04;6/06/2025 08:15;-0.267;0.025
493627403;SM04;6/06/2025 09:30;0.41;0.066
491325484;SM04;1/06/2025 16:45;-1.356;0.214
491325487;SM04;1/06/2025 17:30;-1.278;0.189
491783179;SM03;2/06/2025 11:45;3.829;0.468
491783190;SM03;2/06/2025 14:30;3.661;0.37
491785318;SM04;2/06/2025 18:30;-0.792;0.276
491785306;SM04;2/06/2025 15:30;-1.589;0.224
491783212;SM03;2/06/2025 20:00;5.171;0.611
492244771;SM04;3/06/2025 06:00;-1.776;0.187
492702526;SM03;4/06/2025 12:00;3.959;0.535
492704597;SM04;4/06/2025 01:45;-2.046;0.193
525810733;SM04;13/08/2025 17:15;-1.562;0.224
524384286;SM04;10/08/2025 09:15;-1.49;0.111
524382197;SM03;10/08/2025 15:00;3.468;0.126
524382205;SM03;10/08/2025 17:00;3.605;0.189
524859714;SM04;11/08/2025 00:15;-1.741;0.086
525333005;SM03;12/08/2025 08:00;3.395;0.281
525335089;SM04;12/08/2025 01:00;-2.049;-0.012
523908806;SM04;9/08/2025 10:00;-1.455;0.196
523908855;SM04;9/08/2025 22:15;-0.987;0.227
523906656;SM03;9/08/2025 00:30;3.069;-0.153
523906722;SM03;9/08/2025 17:00;3.817;0.491
522005701;SM03;5/08/2025 01:00;2.827;-0.157
777367978;SM04;30/10/2025 07:00;-1.65;0.139
777368028;SM04;30/10/2025 19:30;-0.653;0.261
777368037;SM04;30/10/2025 21:45;-0.949;0.246
774018947;SM03;29/10/2025 09:45;3.752;0.425
770676797;SM04;28/10/2025 13:45;-1.539;0.228
770676798;SM04;28/10/2025 14:00;-1.542;0.237
770676812;SM04;28/10/2025 17:30;-1.741;0.18
770675156;SM03;28/10/2025 11:30;4.034;0.522
767328587;SM04;27/10/2025 13:30;-1.557;0.235
767328608;SM04;27/10/2025 18:45;-0.955;0.218
760642757;SM04;25/10/2025 16:15;-1.632;0.158
760642746;SM04;25/10/2025 13:30;-1.274;0.278
753958596;SM04;23/10/2025 16:45;-1.624;0.239
753956984;SM03;23/10/2025 21:45;4.784;0.244
757303067;SM04;24/10/2025 22:45;-1.289;0.227
757303070;SM04;24/10/2025 23:30;-1.562;0.169
757300150;SM03;24/10/2025 03:00;2.612;-0.112
757300157;SM03;24/10/2025 04:45;2.752;0.148
757300195;SM03;24/10/2025 14:15;3.838;0.48
757300198;SM03;24/10/2025 15:00;3.986;0.547
750611927;SM03;22/10/2025 00:00;3.179;-0.165
743927093;SM03;20/10/2025 13:15;3.892;0.48
743927114;SM03;20/10/2025 18:30;4.88;0.266
499309759;SM04;18/06/2025 12:15;-1.402;0.29
499307687;SM03;18/06/2025 22:15;4.245;0.212
497412867;SM04;14/06/2025 07:45;-1.759;0.184
497412868;SM04;14/06/2025 08:00;-1.672;0.214
496938757;SM04;13/06/2025 08:45;-1.556;0.221
496938787;SM04;13/06/2025 16:15;-1.404;0.236
496936651;SM03;13/06/2025 10:15;3.657;0.498
495988919;SM03;11/06/2025 00:00;3.156;-0.086
495991067;SM04;11/06/2025 09:00;-1.692;0.315
495991095;SM04;11/06/2025 16:00;-1.436;0.3
495991122;SM04;11/06/2025 22:45;-1.326;0.24
495991054;SM04;11/06/2025 05:45;-1.991;0.062
495988996;SM03;11/06/2025 19:15;5.25;0.483
496464783;SM04;12/06/2025 02:45;-1.976;0.056
496462701;SM03;12/06/2025 10:15;3.632;0.519
496462728;SM03;12/06/2025 17:00;3.862;0.517
495044340;SM04;9/06/2025 05:45;-2.069;0.069
495042286;SM03;9/06/2025 20:15;5.039;0.563
495044383;SM04;9/06/2025 16:30;-1.701;0.223
495042232;SM03;9/06/2025 06:45;3.118;-0.132
495517483;SM04;10/06/2025 11:00;-1.564;0.263
495517513;SM04;10/06/2025 18:30;-0.912;0.256
495515355;SM03;10/06/2025 07:00;3.289;0.154
495515347;SM03;10/06/2025 05:00;2.559;-0.125
494097076;SM03;7/06/2025 02:45;2.477;-0.164
494569550;SM03;8/06/2025 00:15;3.099;-0.422
494571662;SM04;8/06/2025 00:15;-1.707;0.19
494571672;SM04;8/06/2025 02:45;-1.95;0.207
494571686;SM04;8/06/2025 06:15;-1.872;0.175
435740985;SM03;9/02/2025 15:30;0;0
435740941;SM03;9/02/2025 04:30;0;0
435741068;SM04;9/02/2025 12:15;0;0
435741040;SM04;9/02/2025 05:15;0;0
435741076;SM04;9/02/2025 14:15;0;0
435741086;SM04;9/02/2025 16:45;0;0
434649833;SM03;6/02/2025 11:30;0;0
434649876;SM03;6/02/2025 22:15;0;0
434649881;SM03;6/02/2025 23:30;0;0
434649934;SM04;6/02/2025 12:45;0;0
434649883;SM04;6/02/2025 00:00;0;0
433333963;SM03;3/02/2025 11:30;0;0
433333983;SM03;3/02/2025 16:30;0;0
433334002;SM03;3/02/2025 21:15;0;0
433334056;SM04;3/02/2025 10:45;0;0
433334081;SM04;3/02/2025 17:00;0;0
433772648;SM04;4/02/2025 03:00;0;0
433772654;SM04;4/02/2025 04:30;0;0
433772717;SM04;4/02/2025 20:15;0;0
434211197;SM03;5/02/2025 08:15;0;0
434211312;SM04;5/02/2025 13:00;0;0
432456828;SM04;1/02/2025 15:45;0;0
432456829;SM04;1/02/2025 16:00;0;0
432456845;SM04;1/02/2025 20:00;0;0
450648929;SM03;30/01/2025 08:15;0;0
450648952;SM03;30/01/2025 14:00;0;0
450648973;SM03;30/01/2025 19:15;0;0
450649056;SM04;30/01/2025 16:00;0;0
450649083;SM04;30/01/2025 22:45;0;0
451087600;SM03;31/01/2025 21:45;0;0
451087652;SM04;31/01/2025 10:45;0;0
449771805;SM04;28/01/2025 13:45;0;0
449771831;SM04;28/01/2025 20:15;0;0
488107722;SM04;25/05/2025 22:15;2.13;0.454
488105597;SM03;25/05/2025 19:00;4.807;0.286
485924920;SM04;20/05/2025 07:00;\N;\N
485924965;SM04;20/05/2025 18:15;\N;\N
485924972;SM04;20/05/2025 20:00;\N;\N
485924911;SM04;20/05/2025 04:45;\N;\N
486270235;SM04;21/05/2025 09:30;-1.409;0.398
486268165;SM03;21/05/2025 20:00;5.218;0.685
485178085;SM03;18/05/2025 08:45;3.031;0.006
485178131;SM03;18/05/2025 20:15;4.644;0.267
484264600;SM03;16/05/2025 07:45;3.329;0.438
484264605;SM03;16/05/2025 09:00;3.485;0.479
484264633;SM03;16/05/2025 16:00;3.973;0.65
484264655;SM03;16/05/2025 21:30;4.773;0.566
484264577;SM03;16/05/2025 02:00;2.572;0.039
484266718;SM04;16/05/2025 09:15;-1.467;0.477
484266745;SM04;16/05/2025 16:00;-1.385;0.466
484264576;SM03;16/05/2025 01:45;2.656;0.082
484264571;SM03;16/05/2025 00:30;2.992;0.128
483036948;SM03;13/05/2025 09:00;3.572;0.503
483039050;SM04;13/05/2025 06:30;-1.614;0.177
483494766;SM04;14/05/2025 12:30;-1.743;0.43
483494798;SM04;14/05/2025 20:30;-0.883;0.353
483492611;SM03;14/05/2025 01:45;2.593;-0.098
483494802;SM04;14/05/2025 21:30;-1.073;0.316
483494717;SM04;14/05/2025 00:15;-2.048;0.205
448017170;SM03;24/01/2025 03:00;0;0
448017202;SM03;24/01/2025 11:00;0;0
448017236;SM03;24/01/2025 19:30;0;0
448017249;SM03;24/01/2025 22:45;0;0
448017294;SM04;24/01/2025 10:00;0;0
448455857;SM03;25/01/2025 18:45;0;0
448455927;SM04;25/01/2025 12:15;0;0
448455965;SM04;25/01/2025 21:45;0;0
447140014;SM03;22/01/2025 17:00;0;0
447140023;SM03;22/01/2025 19:15;0;0
447140082;SM04;22/01/2025 10:00;0;0
447140093;SM04;22/01/2025 12:45;0;0
447140121;SM04;22/01/2025 19:45;0;0
447578631;SM03;23/01/2025 15:15;0;0
447578689;SM04;23/01/2025 05:45;0;0
447578741;SM04;23/01/2025 18:45;0;0
447578744;SM04;23/01/2025 19:30;0;0
447578703;SM04;23/01/2025 09:15;0;0
445824090;SM03;19/01/2025 01:15;0;0
445824158;SM03;19/01/2025 18:15;0;0
445824174;SM03;19/01/2025 22:15;0;0
445824194;SM04;19/01/2025 03:15;0;0
446262875;SM04;20/01/2025 17:30;0;0
446701405;SM03;21/01/2025 18:00;0;0
446701462;SM04;21/01/2025 08:15;0;0
444946870;SM03;17/01/2025 08:15;0;0
444946887;SM03;17/01/2025 12:30;0;0
445385469;SM03;18/01/2025 02:00;0;0
445385525;SM03;18/01/2025 16:00;0;0
445385578;SM04;18/01/2025 05:15;0;0
445385599;SM04;18/01/2025 10:30;0;0
444069754;SM03;15/01/2025 02:30;0;0
444069789;SM03;15/01/2025 11:15;0;0
444069855;SM04;15/01/2025 03:45;0;0
777368017;SM04;30/10/2025 16:45;-1.468;0.27
777367983;SM04;30/10/2025 08:15;-1.698;0.176
777366329;SM03;30/10/2025 02:45;2.556;-0.131
774020569;SM04;29/10/2025 07:15;-1.644;0.167
774020540;SM04;29/10/2025 00:00;-1.93;-0.09
774020602;SM04;29/10/2025 15:30;-1.452;0.263
774018941;SM03;29/10/2025 08:15;3.516;0.368
774018972;SM03;29/10/2025 16:00;3.946;0.509
767325550;SM03;27/10/2025 14:00;3.771;0.332
767325554;SM03;27/10/2025 15:00;3.812;0.431
767325564;SM03;27/10/2025 17:30;3.969;0.459
767328580;SM04;27/10/2025 11:45;-1.523;0.218
770675138;SM03;28/10/2025 07:00;3.334;0.231
482231933;SM03;11/05/2025 12:00;3.378;0.414
482234091;SM04;11/05/2025 23:30;-1.756;0.262
482234044;SM04;11/05/2025 11:45;-1.686;0.357
482234068;SM04;11/05/2025 17:45;-1.712;0.256
482231950;SM03;11/05/2025 16:15;3.087;0.375
482687408;SM03;12/05/2025 10:00;3.692;0.522
512054589;SM03;15/07/2025 16:15;2.986;-0.456
512056701;SM04;15/07/2025 16:15;-1.364;0.248
512056690;SM04;15/07/2025 13:30;-1.199;0.317
512529755;SM04;16/07/2025 22:30;-1.189;0.231
511108661;SM03;13/07/2025 02:30;2.583;-0.157
511581613;SM03;14/07/2025 18:45;5.072;0.265
511581561;SM03;14/07/2025 05:45;2.578;-0.299
511581573;SM03;14/07/2025 08:45;3.457;0.3
511581587;SM03;14/07/2025 12:15;3.997;0.477
511583694;SM04;14/07/2025 11:00;-1.586;0.203
510163068;SM03;11/07/2025 06:30;3.094;-0.054
510163111;SM03;11/07/2025 17:15;3.948;0.511
510165181;SM04;11/07/2025 06:45;-1.664;-0.075
510163137;SM03;11/07/2025 23:45;3.425;-0.103
510638010;SM04;12/07/2025 19:15;-0.437;0.307
510638025;SM04;12/07/2025 23:00;-1.209;0.245
510635876;SM03;12/07/2025 13:45;3.945;0.463
509217352;SM03;9/07/2025 10:30;3.702;0.485
509217312;SM03;9/07/2025 00:30;2.877;-0.15
509219482;SM04;9/07/2025 15:00;-1.421;0.225
509692338;SM04;10/07/2025 05:30;-1.917;0.022
508271969;SM03;7/07/2025 09:15;3.355;0.164
508271985;SM03;7/07/2025 13:15;3.815;0.355
508744650;SM03;8/07/2025 15:30;3.908;0.514
508744610;SM03;8/07/2025 05:30;2.582;-0.243
508746702;SM04;8/07/2025 00:30;-1.935;0.117
490403778;SM03;30/05/2025 14:00;3.778;0.45
490405924;SM04;30/05/2025 22:30;2.132;0.445
450210302;SM03;29/01/2025 06:00;0;0
450210392;SM04;29/01/2025 04:30;0;0
450210448;SM04;29/01/2025 18:30;0;0
448894525;SM04;26/01/2025 05:45;0;0
449333101;SM03;27/01/2025 17:45;0;0
447139969;SM03;22/01/2025 05:45;0;0
447139978;SM03;22/01/2025 08:00;0;0
447139948;SM03;22/01/2025 00:30;0;0
447139985;SM03;22/01/2025 09:45;0;0
447140008;SM03;22/01/2025 15:30;0;0
447140011;SM03;22/01/2025 16:15;0;0
447140073;SM04;22/01/2025 07:45;0;0
447140120;SM04;22/01/2025 19:30;0;0
447578663;SM03;23/01/2025 23:15;0;0
447578626;SM03;23/01/2025 14:00;0;0
448017313;SM04;24/01/2025 14:45;0;0
448017346;SM04;24/01/2025 23:00;0;0
448455813;SM03;25/01/2025 07:45;0;0
448455837;SM03;25/01/2025 13:45;0;0
448455820;SM03;25/01/2025 09:30;0;0
448455907;SM04;25/01/2025 07:15;0;0
448455967;SM04;25/01/2025 22:15;0;0
448455959;SM04;25/01/2025 20:15;0;0
445824137;SM03;19/01/2025 13:00;0;0
445824187;SM04;19/01/2025 01:30;0;0
446262724;SM03;20/01/2025 03:45;0;0
446262762;SM03;20/01/2025 13:15;0;0
446262737;SM03;20/01/2025 07:00;0;0
446262747;SM03;20/01/2025 09:30;0;0
446262829;SM04;20/01/2025 06:00;0;0
446701399;SM03;21/01/2025 16:30;0;0
446701407;SM03;21/01/2025 18:30;0;0
438801620;SM03;16/02/2025 00:45;0;0
438801654;SM03;16/02/2025 09:15;0;0
438801663;SM03;16/02/2025 11:30;0;0
438801685;SM03;16/02/2025 17:00;0;0
438801693;SM03;16/02/2025 19:00;0;0
438801714;SM04;16/02/2025 00:15;0;0
438801738;SM04;16/02/2025 06:15;0;0
439240298;SM03;17/02/2025 14:15;0;0
439240337;SM04;17/02/2025 00:00;0;0
439240385;SM04;17/02/2025 12:00;0;0
437928379;SM03;14/02/2025 19:15;0;0
437928387;SM03;14/02/2025 21:15;0;0
437928458;SM04;14/02/2025 15:00;0;0
437928463;SM04;14/02/2025 16:15;0;0
438363031;SM03;15/02/2025 09:30;0;0
438363045;SM03;15/02/2025 13:00;0;0
437495146;SM03;13/02/2025 11:15;0;0
437495162;SM03;13/02/2025 15:15;0;0
437495210;SM04;13/02/2025 03:15;0;0
770675187;SM03;28/10/2025 19:15;5.277;0.343
760642615;SM03;25/10/2025 04:45;2.757;0.162
763986499;SM04;26/10/2025 06:45;-2.076;0
763986515;SM04;26/10/2025 10:45;-1.486;0.182
763986554;SM04;26/10/2025 20:30;-0.91;0.246
763983490;SM03;26/10/2025 07:30;2.818;-0.071
763983491;SM03;26/10/2025 07:45;2.874;-0.018
763983542;SM03;26/10/2025 20:30;4.761;0.205
753958557;SM04;23/10/2025 07:00;-1.634;0.128
753958623;SM04;23/10/2025 23:30;-1.465;0.174
753956946;SM03;23/10/2025 12:15;4.065;0.541
757303059;SM04;24/10/2025 20:45;-0.727;0.311
757300167;SM03;24/10/2025 07:15;3.463;0.38
757302988;SM04;24/10/2025 03:00;-1.973;0.006
743929945;SM04;20/10/2025 06:15;-1.749;0.166
503551226;SM04;27/06/2025 02:30;-1.93;0.049
503551263;SM04;27/06/2025 11:45;-1.409;0.295
503549105;SM03;27/06/2025 00:15;3.053;-0.094
503551273;SM04;27/06/2025 14:15;-1.563;0.245
503549161;SM03;27/06/2025 14:15;3.834;0.474
503549180;SM03;27/06/2025 19:00;5.111;0.355
504020609;SM03;28/06/2025 06:00;2.676;-0.134
504020632;SM03;28/06/2025 11:45;3.934;0.489
504022714;SM04;28/06/2025 04:15;-2.003;0.023
504020610;SM03;28/06/2025 06:15;2.755;-0.124
504020655;SM03;28/06/2025 17:30;3.909;0.486
504020659;SM03;28/06/2025 18:30;4.992;0.665
504020647;SM03;28/06/2025 15:30;3.839;0.502
500722069;SM03;21/06/2025 20:45;4.885;0.343
500724142;SM04;21/06/2025 11:00;-1.418;0.238
500724130;SM04;21/06/2025 08:00;-1.811;0.094
501192986;SM03;22/06/2025 08:15;2.681;-0.347
501193047;SM03;22/06/2025 23:30;3.201;-0.419
501195123;SM04;22/06/2025 14:30;-1.471;0.196
501664335;SM03;23/06/2025 09:30;3.485;0.406
501664307;SM03;23/06/2025 02:30;2.281;-0.403
501666445;SM04;23/06/2025 09:00;-1.536;0.259
502135709;SM03;24/06/2025 06:00;2.834;0.114
502135711;SM03;24/06/2025 06:30;2.958;0.098
502135714;SM03;24/06/2025 07:15;3.256;0.16
502135721;SM03;24/06/2025 09:00;3.496;0.462
502135743;SM03;24/06/2025 14:30;3.898;0.52
502135747;SM03;24/06/2025 15:30;3.845;0.545
502137860;SM04;24/06/2025 15:45;-1.278;0.317
498835419;SM04;17/06/2025 21:00;-0.898;0.251
499309765;SM04;18/06/2025 13:45;-1.456;0.268
499307603;SM03;18/06/2025 01:15;2.621;-0.159
499782152;SM03;19/06/2025 11:00;3.646;0.431
499784268;SM04;19/06/2025 12:00;-1.485;0.265
499784239;SM04;19/06/2025 04:45;-1.989;0.004
499784270;SM04;19/06/2025 12:30;-1.419;0.279
499782147;SM03;19/06/2025 09:45;3.676;0.482
499784300;SM04;19/06/2025 20:00;-0.76;0.269
499782124;SM03;19/06/2025 04:00;2.421;-0.113
500252557;SM03;20/06/2025 05:30;2.734;0.077
500252567;SM03;20/06/2025 08:00;3.246;0.227
500252542;SM03;20/06/2025 01:45;2.496;-0.177
500254645;SM04;20/06/2025 04:45;-1.984;0.082
438801726;SM04;16/02/2025 03:15;0;0
438801756;SM04;16/02/2025 10:45;0;0
439240287;SM03;17/02/2025 11:30;0;0
439240372;SM04;17/02/2025 08:45;0;0
439240377;SM04;17/02/2025 10:00;0;0
439240378;SM04;17/02/2025 10:15;0;0
437928309;SM03;14/02/2025 01:15;0;0
437928305;SM03;14/02/2025 00:15;0;0
437928384;SM03;14/02/2025 20:30;0;0
438363095;SM04;15/02/2025 01:30;0;0
438363171;SM04;15/02/2025 20:30;0;0
437056594;SM03;12/02/2025 01:45;0;0
437056656;SM03;12/02/2025 17:15;0;0
437056691;SM04;12/02/2025 02:00;0;0
436179671;SM04;10/02/2025 07:00;0;0
436179721;SM04;10/02/2025 19:30;0;0
436179722;SM04;10/02/2025 19:45;0;0
436618105;SM03;11/02/2025 07:30;0;0
436618184;SM04;11/02/2025 03:15;0;0
436618208;SM04;11/02/2025 09:15;0;0
436618218;SM04;11/02/2025 11:45;0;0
435302369;SM03;8/02/2025 17:30;0;0
435740959;SM03;9/02/2025 09:00;0;0
435740969;SM03;9/02/2025 11:30;0;0
435740977;SM03;9/02/2025 13:30;0;0
434649898;SM04;6/02/2025 03:45;0;0
479241745;SM04;3/05/2025 07:45;-1.722;0.299
479241775;SM04;3/05/2025 15:15;-1.261;0.515
479586766;SM03;4/05/2025 02:30;2.65;-0.08
479586791;SM03;4/05/2025 08:45;3.033;0.349
479588873;SM04;4/05/2025 01:15;-1.792;0.241
479588936;SM04;4/05/2025 17:00;-1.767;0.318
436179711;SM04;10/02/2025 17:00;0;0
436618102;SM03;11/02/2025 06:45;0;0
436618148;SM03;11/02/2025 18:15;0;0
436618168;SM03;11/02/2025 23:15;0;0
435302485;SM04;8/02/2025 22:30;0;0
435740998;SM03;9/02/2025 18:45;0;0
435741019;SM04;9/02/2025 00:00;0;0
435741072;SM04;9/02/2025 13:15;0;0
435741104;SM04;9/02/2025 21:15;0;0
747267863;SM03;21/10/2025 14:15;3.849;0.444
